,Date,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,CH,AG_diff,AG_pc,AG_diff_pc,AI_diff,AI_pc,AI_diff_pc,AR_diff,AR_pc,AR_diff_pc,BE_diff,BE_pc,BE_diff_pc,BL_diff,BL_pc,BL_diff_pc,BS_diff,BS_pc,BS_diff_pc,FR_diff,FR_pc,FR_diff_pc,GE_diff,GE_pc,GE_diff_pc,GL_diff,GL_pc,GL_diff_pc,GR_diff,GR_pc,GR_diff_pc,JU_diff,JU_pc,JU_diff_pc,LU_diff,LU_pc,LU_diff_pc,NE_diff,NE_pc,NE_diff_pc,NW_diff,NW_pc,NW_diff_pc,OW_diff,OW_pc,OW_diff_pc,SG_diff,SG_pc,SG_diff_pc,SH_diff,SH_pc,SH_diff_pc,SO_diff,SO_pc,SO_diff_pc,SZ_diff,SZ_pc,SZ_diff_pc,TG_diff,TG_pc,TG_diff_pc,TI_diff,TI_pc,TI_diff_pc,UR_diff,UR_pc,UR_diff_pc,VD_diff,VD_pc,VD_diff_pc,VS_diff,VS_pc,VS_diff_pc,ZG_diff,ZG_pc,ZG_diff_pc,ZH_diff,ZH_pc,ZH_diff_pc,CH_diff,CH_pc,CH_diff_pc
13,2020-03-09,15.0,,2.0,34.0,21.0,28.0,9.0,65.0,,18.0,5.0,10.0,27.0,,,13.0,,,,2.0,61.0,,51.0,18.0,10.0,49.0,445.0,1.0,2.211714122679359e-05,1.4744760817862393e-06,,,,1.0,3.620958105514719e-05,1.81047905275736e-05,17.0,3.285097156748411e-05,1.6425485783742055e-05,1.0,7.288326183832411e-05,3.4706315161106715e-06,4.0,0.0001437622582997,2.0537465471386177e-05,2.0,2.8238483405184584e-05,6.275218534485464e-06,15.0,0.0001312471100395,3.028779462452221e-05,,,,0.0,9.073541050211967e-05,0.0,1.0,6.810226235715551e-05,1.36204524714311e-05,2.0,2.4416625768818505e-05,4.8833251537637006e-06,3.0,0.0001517160774089,1.6857341934323796e-05,,,,,,,8.0,2.560582394617262e-05,1.575743012072161e-05,,,,,3.6604024978586646e-06,,,3.769672980868909e-05,,1.0,7.234005613588356e-06,3.617002806794178e-06,12.0,0.000172636786352,3.396133502007964e-05,,,,11.0,6.381820570734973e-05,1.376471103491857e-05,4.0,5.233242720704744e-05,1.1629428268232763e-05,7.0,7.884134755631244e-05,5.5188943289418704e-05,9.0,3.221632539277618e-05,5.917284255816033e-06,99.0,5.209912649082528e-05,1.1590592185599334e-05
14,2020-03-10,18.0,,,,24.0,33.0,12.0,85.0,1.0,22.0,6.0,11.0,31.0,,,14.0,,,,5.0,75.0,,130.0,23.0,10.0,62.0,605.0,3.0,2.654056947215231e-05,4.423428245358718e-06,,,,,3.620958105514719e-05,,,3.285097156748411e-05,,3.0,8.329515638665612e-05,1.0411894548332014e-05,5.0,0.0001694340901389,2.567183183923272e-05,3.0,3.765131120691278e-05,9.412827801728195e-06,20.0,0.0001716308362056,4.0383726166029614e-05,,2.475063732891122e-05,,4.0,0.0001108988350581,2.01634245560266e-05,1.0,8.172271482858661e-05,1.36204524714311e-05,1.0,2.6858288345700357e-05,2.4416625768818503e-06,4.0,0.0001741925333213,2.247645591243173e-05,,,,,,,1.0,2.757550271126282e-05,1.9696787650902013e-06,,,,,3.6604024978586646e-06,,,3.769672980868909e-05,,3.0,1.808501403397089e-05,1.0851008420382537e-05,14.0,0.0002122583438754,3.962155752342625e-05,,,,79.0,0.0001626738576854,9.885565197805154e-05,5.0,6.686921254233838e-05,1.4536785335290952e-05,0.0,7.884134755631244e-05,0.0,13.0,4.076351376228823e-05,8.547188369512047e-06,160.0,7.083139668977371e-05,1.8732270198948417e-05
15,2020-03-11,20.0,,,,30.0,49.0,16.0,117.0,1.0,31.0,6.0,12.0,37.0,4.0,,22.0,1.0,,,5.0,108.0,,203.0,30.0,11.0,101.0,847.0,2.0,2.9489521635724787e-05,2.9489521635724785e-06,,,,,3.620958105514719e-05,,,3.285097156748411e-05,,6.0,0.0001041189454833,2.082378909666403e-05,16.0,0.0002515839520244,8.214986188554471e-05,4.0,5.020174827588371e-05,1.2550437068970929e-05,32.0,0.0002362447980712,6.461396186564738e-05,0.0,2.475063732891122e-05,0.0,9.0,0.0001562665403092,4.536770525105984e-05,0.0,8.172271482858661e-05,0.0,1.0,2.9299950922582205e-05,2.4416625768818503e-06,6.0,0.0002079072171899,3.371468386864759e-05,,9.254332184253754e-05,,,,,8.0,4.333293283198443e-05,1.575743012072161e-05,,1.2196460587137613e-05,,,3.6604024978586646e-06,,,3.769672980868909e-05,,0.0,1.808501403397089e-05,0.0,33.0,0.0003056520151807,9.3393671305219e-05,,,,73.0,0.0002540214854625,9.134762777718687e-05,7.0,8.722071201174573e-05,2.0351499469407337e-05,1.0,8.672548231194367e-05,7.884134755631242e-06,39.0,6.640507887082437e-05,2.5641565108536145e-05,242.0,9.916395536568318e-05,2.833255867590948e-05
16,2020-03-12,27.0,,5.0,,31.0,73.0,22.0,158.0,3.0,43.0,9.0,16.0,46.0,5.0,,30.0,1.0,,,7.0,163.0,2.0,277.0,55.0,11.0,140.0,1165.0,7.0,3.9810854208228464e-05,1.0321332572503675e-05,,,,3.0,9.052395263786798e-05,5.431437158272079e-05,,3.285097156748411e-05,,1.0,0.0001075895769994,3.4706315161106715e-06,24.0,0.0003748087448527,0.0001232247928283,6.0,6.90274038793401e-05,1.882565560345639e-05,41.0,0.0003190314367116,8.27866386403607e-05,2.0,7.425191198673365e-05,4.950127465782244e-05,12.0,0.0002167568139772,6.049027366807979e-05,3.0,0.0001225840722428,4.0861357414293305e-05,4.0,3.90666012301096e-05,9.7666503075274e-06,9.0,0.0002584792429929,5.057202580297139e-05,1.0,0.0001156791523031,2.3135830460634384e-05,,,,8.0,5.909036295270604e-05,1.575743012072161e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,,3.769672980868909e-05,,2.0,2.5319019647559248e-05,7.234005613588356e-06,55.0,0.0004613081340227,0.000155656118842,,5.489528723959048e-05,,74.0,0.0003466204506065,9.259896514399764e-05,25.0,0.0001599046386882,7.268392667645476e-05,0.0,8.672548231194367e-05,0.0,39.0,9.204664397936053e-05,2.5641565108536145e-05,318.0,0.000136394342386,3.723038702040998e-05
17,2020-03-13,30.0,,,,48.0,92.0,28.0,228.0,6.0,53.0,10.0,21.0,59.0,5.0,1.0,39.0,1.0,,9.0,8.0,206.0,,370.0,71.0,11.0,163.0,1501.0,3.0,4.423428245358718e-05,4.423428245358718e-06,,,,,9.052395263786798e-05,,,3.285097156748411e-05,,17.0,0.0001665903127733,5.9000735773881415e-05,19.0,0.0004723617058418,9.755296098908432e-05,6.0,8.785305948279648e-05,1.882565560345639e-05,70.0,0.0004603744782927,0.0001413430415811,3.0,0.0001485038239734,7.425191198673365e-05,10.0,0.0002671653753673,5.040856139006649e-05,1.0,0.0001362045247143,1.36204524714311e-05,5.0,5.127491411451886e-05,1.2208312884409253e-05,13.0,0.0003315277247083,7.304848171540312e-05,0.0,0.0001156791523031,0.0,,2.642636293966861e-05,,9.0,7.681747183851786e-05,1.7727108885811813e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,3.0,5.654509471303364e-05,1.8848364904344547e-05,1.0,2.8936022454353425e-05,3.617002806794178e-06,43.0,0.0005830029178447,0.0001216947838219,,5.489528723959048e-05,,93.0,0.0004629948257199,0.0001163743751134,16.0,0.0002064223517611,4.6517713072931054e-05,0.0,8.672548231194367e-05,0.0,23.0,0.0001071685926331,1.5121948653752083e-05,336.0,0.0001757321098038,3.933776741779168e-05
18,2020-03-14,33.0,2.0,,,54.0,100.0,35.0,347.0,8.0,56.0,15.0,23.0,68.0,5.0,,46.0,1.0,,,11.0,265.0,,477.0,92.0,13.0,218.0,1921.0,3.0,4.86577106989459e-05,4.423428245358718e-06,,0.0001238773614122,,,9.052395263786798e-05,,,3.285097156748411e-05,,6.0,0.0001874141018699,2.082378909666403e-05,8.0,0.0005134366367846,4.1074930942772354e-05,7.0,0.0001098163243534,2.196326487069912e-05,119.0,0.0007006576489806,0.0002402831706878,2.0,0.0001980050986312,4.950127465782244e-05,3.0,0.0002822879437843,1.5122568417019948e-05,5.0,0.0002043067870714,6.810226235715551e-05,2.0,5.615823926828256e-05,4.8833251537637006e-06,9.0,0.0003820997505113,5.057202580297139e-05,0.0,0.0001156791523031,0.0,,2.642636293966861e-05,,7.0,9.060522319414928e-05,1.378775135563141e-05,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,,5.654509471303364e-05,,3.0,3.978703087473596e-05,1.0851008420382537e-05,59.0,0.0007499794816934,0.0001669765638487,,5.489528723959048e-05,,107.0,0.0005968879239687,0.0001338930982487,21.0,0.0002674768501693,6.1054498408222e-05,2.0,0.0001024937518232,1.5768269511262485e-05,55.0,0.0001433297741964,3.61611815633202e-05,420.0,0.0002249043190761,4.91722092722396e-05
19,2020-03-15,43.0,,,,62.0,,39.0,429.0,10.0,71.0,16.0,29.0,74.0,8.0,,49.0,1.0,,13.0,13.0,293.0,,566.0,103.0,13.0,250.0,2227.0,10.0,6.340247151680829e-05,1.4744760817862392e-05,,0.0001238773614122,,,9.052395263786798e-05,,,3.285097156748411e-05,,8.0,0.0002151791539988,2.776505212888537e-05,,0.0005134366367846,,4.0,0.0001223667614224,1.2550437068970929e-05,82.0,0.0008662309262613,0.0001655732772807,2.0,0.0002475063732891,4.950127465782244e-05,15.0,0.0003579007858694,7.561284208509974e-05,1.0,0.0002179272395428,1.36204524714311e-05,6.0,7.080821472957366e-05,1.4649975461291104e-05,6.0,0.0004158144343799,3.371468386864759e-05,3.0,0.000185086643685,6.940749138190315e-05,,2.642636293966861e-05,,3.0,9.651425948941988e-05,5.909036295270605e-06,0.0,1.2196460587137613e-05,0.0,,3.6604024978586646e-06,,4.0,8.167624791882637e-05,2.513115320579273e-05,2.0,4.702103648832432e-05,7.234005613588356e-06,28.0,0.0008292225967402,7.92431150468525e-05,,5.489528723959048e-05,,89.0,0.0007082569496149,0.0001113690256461,11.0,0.0002994577779069,3.19809277376401e-05,0.0,0.0001024937518232,0.0,32.0,0.000164369007106,2.103923290956812e-05,306.0,0.0002607297858316,3.582546675548885e-05
20,2020-03-16,56.0,4.0,,123.0,85.0,143.0,44.0,553.0,10.0,84.0,19.0,37.0,93.0,10.0,,77.0,2.0,,,20.0,368.0,,797.0,162.0,20.0,326.0,3055.0,13.0,8.25706605800294e-05,1.916818906322111e-05,2.0,0.0002477547228244,0.0001238773614122,,9.052395263786798e-05,,89.0,0.0001188432206706,8.599224910312017e-05,23.0,0.0002950036788694,7.982452487054545e-05,43.0,0.000734214390602,0.0002207777538174,5.0,0.0001380548077586,1.5688046336213657e-05,124.0,0.0011166100284907,0.0002503791022293,0.0,0.0002475063732891,0.0,13.0,0.0004234319156765,6.553112980708643e-05,3.0,0.0002587885969571,4.0861357414293305e-05,8.0,9.034151534462848e-05,1.95333006150548e-05,19.0,0.000522577599964,0.000106763165584,2.0,0.0002313583046063,4.627166092126877e-05,,2.642636293966861e-05,,28.0,0.0001516652649119,5.515100542252564e-05,1.0,2.4392921174275225e-05,1.2196460587137613e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,7.234005613588355e-05,2.5319019647559248e-05,75.0,0.0010414809406157,0.0002122583438754,,5.489528723959048e-05,,231.0,0.0009973158813481,0.0002890589317332,59.0,0.0004709918448634,0.0001715340669564,7.0,0.0001576826951126,5.5188943289418704e-05,76.0,0.0002143371852662,4.996817816022428e-05,828.0,0.0003576692841111,9.693949827955806e-05
21,2020-03-17,69.0,5.0,,,98.0,164.0,58.0,703.0,12.0,101.0,26.0,50.0,114.0,12.0,,106.0,2.0,,,27.0,426.0,,1041.0,215.0,29.0,429.0,3832.0,13.0,0.0001017388496432,1.916818906322111e-05,1.0,0.0003096934035305,6.193868070610096e-05,,9.052395263786798e-05,,,0.0001188432206706,,13.0,0.0003401218885788,4.511820970943873e-05,21.0,0.0008420360843268,0.0001078216937247,14.0,0.0001819813375,4.392652974139824e-05,150.0,0.0014194879747359,0.0003028779462452,2.0,0.0002970076479469,4.950127465782244e-05,17.0,0.0005091264700396,8.569455436311303e-05,7.0,0.0003541317642572,9.534316730001772e-05,13.0,0.000122083128844,3.174161349946405e-05,21.0,0.0006405789935043,0.0001180013935402,2.0,0.0002776299655276,4.627166092126877e-05,,2.642636293966861e-05,,29.0,0.0002087859490995,5.712068418761584e-05,0.0,2.4392921174275225e-05,0.0,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,9.76590757834428e-05,2.5319019647559248e-05,58.0,0.0012056273932128,0.000164146452597,,5.489528723959048e-05,,244.0,0.00130264219885,0.0003053263175018,53.0,0.0006250817694175,0.000154089924554,9.0,0.0002286399079133,7.095721280068119e-05,103.0,0.0002820572161938,6.772003092767238e-05,777.0,0.0004486378712648,9.096858715364324e-05
22,2020-03-18,96.0,,11.0,193.0,125.0,181.0,85.0,910.0,14.0,128.0,27.0,65.0,146.0,18.0,,133.0,8.0,,,42.0,511.0,5.0,1305.0,297.0,33.0,568.0,4921.0,27.0,0.0001415497038514,3.9810854208228464e-05,,0.0003096934035305,,6.0,0.0001991526958033,0.0001086287431654,70.0,0.0001864775738977,6.763435322717316e-05,27.0,0.0004338289395138,9.370705093498814e-05,17.0,0.0009293203125802,8.728422825339124e-05,27.0,0.0002666967877156,8.471545021555375e-05,207.0,0.0018374595405543,0.0004179715658184,2.0,0.0003465089226047,4.950127465782244e-05,27.0,0.0006452295857928,0.0001361031157531,1.0,0.0003677522167286,1.36204524714311e-05,15.0,0.0001587080674973,3.662493865322776e-05,32.0,0.0008203906408037,0.0001798116472994,6.0,0.0004164449482914,0.0001388149827638,,2.642636293966861e-05,,27.0,0.0002619672757569,5.318132665743544e-05,6.0,9.75716846971009e-05,7.317876352282568e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,15.0,0.0001519141178853,5.425504210191267e-05,85.0,0.001446186849605,0.0002405594563922,3.0,0.0001372382180989,8.234293085938573e-05,264.0,0.001632995263688,0.000330353064838,82.0,0.0008634850489162,0.0002384032794987,4.0,0.0002601764469358,3.153653902252497e-05,139.0,0.0003734463841448,9.138916795093653e-05,1089.0,0.0005761343853064,0.0001274965140415
23,2020-03-19,134.0,6.0,,282.0,143.0,220.0,109.0,1138.0,16.0,182.0,32.0,79.0,175.0,25.0,,153.0,12.0,,,49.0,638.0,7.0,1516.0,335.0,37.0,679.0,5993.0,38.0,0.0001975797949593,5.603009110787709e-05,1.0,0.0003716320842366,6.193868070610096e-05,,0.0001991526958033,,89.0,0.0002724698230008,8.599224910312017e-05,18.0,0.0004963003068038,6.247136728999209e-05,39.0,0.0011295606009262,0.000200240288346,24.0,0.0003419994101294,7.530262241382556e-05,228.0,0.002297834018847,0.0004603744782927,2.0,0.0003960101972625,4.950127465782244e-05,54.0,0.0009174358172992,0.0002722062315063,5.0,0.0004358544790857,6.810226235715551e-05,14.0,0.0001928913435736,3.418327607634591e-05,29.0,0.0009833449461688,0.0001629543053651,7.0,0.0005783957615158,0.0001619508132244,,2.642636293966861e-05,,20.0,0.0003013608510588,3.9393575301804026e-05,4.0,0.0001463575270456,4.878584234855045e-05,,3.6604024978586646e-06,,,8.167624791882637e-05,,7.0,0.0001772331375329,2.5319019647559248e-05,127.0,0.0018056109785675,0.0003594241289625,2.0,0.0001921335053385,5.489528723959048e-05,211.0,0.0018970274480851,0.000264032184397,38.0,0.0009739646174644,0.0001104795685482,4.0,0.0002917129859583,3.153653902252497e-05,111.0,0.0004464262232998,7.297983915506441e-05,1072.0,0.0007016405956393,0.0001255062103329
24,2020-03-20,175.0,,,377.0,194.0,270.0,143.0,1306.0,20.0,226.0,38.0,98.0,189.0,28.0,,192.0,17.0,66.0,,57.0,849.0,7.0,1756.0,430.0,48.0,711.0,7228.0,41.0,0.0002580333143125,6.045351935323581e-05,,0.0003716320842366,,,0.0001991526958033,,95.0,0.0003642593023806,9.1789479379735e-05,51.0,0.0006733025141254,0.0001770022073216,50.0,0.0013862789193185,0.0002567183183923,34.0,0.0004486781252157,0.0001066787150862,168.0,0.0026370573186417,0.0003392232997946,4.0,0.0004950127465782,9.900254931564488e-05,44.0,0.0011392334874155,0.0002217976701162,6.0,0.0005175771939143,8.172271482858661e-05,19.0,0.0002392829325344,4.639158896075516e-05,14.0,0.0010620125418623,7.866759569351105e-05,3.0,0.0006478032528977,6.940749138190315e-05,,2.642636293966861e-05,,39.0,0.0003781783228973,7.681747183851786e-05,5.0,0.0002073398299813,6.098230293568806e-05,65.0,0.0002415865648586,0.0002379261623608,,8.167624791882637e-05,,8.0,0.0002061691599872,2.8936022454353425e-05,211.0,0.0024027644526706,0.000597153474103,0.0,0.0001921335053385,0.0,240.0,0.0021973484161197,0.0003003209680345,95.0,0.001250163538835,0.0002761989213705,11.0,0.0003784384682702,8.672548231194367e-05,32.0,0.0004674654562094,2.103923290956812e-05,1235.0,0.0008462303062374,0.0001445897105981
25,2020-03-21,223.0,,,418.0,292.0,297.0,166.0,1444.0,25.0,258.0,49.0,121.0,200.0,33.0,,201.0,28.0,,,71.0,916.0,12.0,1875.0,481.0,53.0,918.0,8178.0,48.0,0.0003288081662383,7.077485192573949e-05,,0.0003716320842366,,,0.0001991526958033,,41.0,0.0004038737092708,3.961440689020143e-05,98.0,0.0010134244027043,0.0003401218885788,27.0,0.0015249068112504,0.0001386278919318,23.0,0.0005208431383622,7.216501314658283e-05,138.0,0.0029157050291873,0.0002786477105456,5.0,0.0006187659332227,0.0001237531866445,32.0,0.0013005408838637,0.0001613073964482,11.0,0.0006674021711001,0.0001498249771857,23.0,0.0002954411718027,5.615823926828256e-05,11.0,0.0011238227956215,6.181025375918725e-05,5.0,0.0007634824052009,0.0001156791523031,,2.642636293966861e-05,,9.0,0.0003959054317831,1.7727108885811813e-05,11.0,0.0003415008964398,0.0001341610664585,,0.0002415865648586,,,8.167624791882637e-05,,14.0,0.0002568071992823,5.0638039295118495e-05,67.0,0.0025923819065327,0.0001896174538621,5.0,0.0003293717234375,0.0001372382180989,119.0,0.0023462575627702,0.0001489091466504,51.0,0.0013984387492549,0.0001482752104199,5.0,0.0004178591420484,3.942067377815622e-05,207.0,0.0006035629940932,0.0001360975378837,950.0,0.0009574531605437,0.0001112228543062
26,2020-03-22,235.0,,,,299.0,356.0,203.0,1547.0,29.0,284.0,51.0,140.0,216.0,36.0,,212.0,30.0,,,78.0,945.0,,1977.0,518.0,53.0,977.0,8713.0,12.0,0.0003465018792197,1.7693712981434873e-05,,0.0003716320842366,,,0.0001991526958033,,,0.0004038737092708,,7.0,0.001037718823317,2.42944206127747e-05,59.0,0.0018278344269533,0.0003029276157029,37.0,0.0006369346812502,0.0001160915428879,103.0,0.0031236812189423,0.000207976189755,4.0,0.0007177684825384,9.900254931564488e-05,26.0,0.0014316031434778,0.0001310622596141,2.0,0.0006946430760429,2.72409049428622e-05,19.0,0.0003418327607634,4.639158896075516e-05,16.0,0.0012137286192713,8.990582364972691e-05,3.0,0.0008328898965828,6.940749138190315e-05,,2.642636293966861e-05,,11.0,0.0004175718981991,2.1666466415992216e-05,2.0,0.0003658938176141,2.4392921174275225e-05,,0.0002415865648586,,,8.167624791882637e-05,,7.0,0.0002821262189299,2.5319019647559248e-05,29.0,0.0026744551328312,8.20732262985258e-05,,0.0003293717234375,,102.0,0.0024738939741849,0.0001276364114146,37.0,0.0015060109607361,0.0001075722114811,0.0,0.0004178591420484,0.0,59.0,0.0006423540797702,3.879108567701622e-05,535.0,0.0010200891890214,6.263602847773378e-05
27,2020-03-23,245.0,,30.0,470.0,312.0,374.0,225.0,1698.0,31.0,300.0,57.0,182.0,247.0,39.0,24.0,261.0,32.0,95.0,,84.0,1162.0,22.0,2283.0,614.0,53.0,1066.0,9925.0,10.0,0.0003612466400376,1.4744760817862392e-05,,0.0003716320842366,,19.0,0.0005431437158272,0.0003439910200238,52.0,0.0004541163716681,5.024266239732864e-05,13.0,0.0010828370330265,4.511820970943873e-05,18.0,0.0019202530215746,9.24185946212378e-05,22.0,0.0007059620851296,6.90274038793401e-05,151.0,0.0034285783514959,0.0003048971325535,2.0,0.0007672697571962,4.950127465782244e-05,16.0,0.0015122568417019,8.065369822410638e-05,6.0,0.0007763657908715,8.172271482858661e-05,42.0,0.0004443825889924,0.000102549828229,31.0,0.0013879211525926,0.0001741925333213,3.0,0.0009022973879647,6.940749138190315e-05,23.0,0.000634232710552,0.0006078063476123,49.0,0.0005140861576885,9.651425948941988e-05,2.0,0.0003902867387884,2.4392921174275225e-05,29.0,0.0003477382372965,0.0001061516724379,,8.167624791882637e-05,,6.0,0.0003038282357707,2.170201684076507e-05,217.0,0.0032885892744443,0.0006141341416131,10.0,0.0006038481596354,0.0002744764361979,306.0,0.002856803208429,0.000382909234244,96.0,0.0017851172391737,0.0002791062784375,0.0,0.0004178591420484,0.0,89.0,0.0007008694462999,5.851536652973633e-05,1212.0,0.0011619861357785,0.000141896946757
28,2020-03-24,283.0,8.0,33.0,532.0,317.0,410.0,254.0,1815.0,33.0,343.0,76.0,215.0,265.0,42.0,25.0,290.0,34.0,104.0,97.0,93.0,1209.0,25.0,2548.0,714.0,72.0,1212.0,11049.0,38.0,0.0004172767311455,5.603009110787709e-05,2.0,0.0004955094456488,0.0001238773614122,3.0,0.0005974580874099,5.431437158272079e-05,62.0,0.0005140210845265,5.9904712858353375e-05,5.0,0.001100190190607,1.7353157580553357e-05,36.0,0.002105090210817,0.0001848371892424,29.0,0.0007969527538796,9.099066875003924e-05,117.0,0.0036648231495671,0.0002362447980712,2.0,0.000816771031854,4.950127465782244e-05,43.0,0.0017290136556792,0.0002167568139772,19.0,0.0010351543878287,0.0002587885969571,33.0,0.0005249574540295,8.057486503710106e-05,18.0,0.0014890652041986,0.0001011440516059,3.0,0.0009717048793466,6.940749138190315e-05,1.0,0.0006606590734917,2.642636293966861e-05,29.0,0.0005712068418761,5.712068418761584e-05,2.0,0.0004146796599626,2.4392921174275225e-05,9.0,0.0003806818597773,3.294362248072798e-05,84.0,0.0006094304652404,0.0005277542173216,9.0,0.0003363812610318,3.25530252611476e-05,47.0,0.003421604503273,0.0001330152288286,3.0,0.0006861910904948,8.234293085938573e-05,265.0,0.0031884076106338,0.0003316044022048,100.0,0.0020758529458795,0.0002907357067058,19.0,0.0005676577024054,0.0001497985603569,146.0,0.0007968609464498,9.599150014990452e-05,1124.0,0.0012935803339261,0.0001315941981476
29,2020-03-25,318.0,9.0,34.0,624.0,353.0,462.0,292.0,1954.0,40.0,393.0,89.0,237.0,280.0,44.0,27.0,320.0,35.0,129.0,,110.0,1354.0,,2740.0,783.0,80.0,1356.0,12185.0,35.0,0.000468883394008,5.160666286251837e-05,1.0,0.0005574481263549,6.193868070610096e-05,1.0,0.0006155628779375,1.81047905275736e-05,92.0,0.0006029119487679,8.889086424142759e-05,36.0,0.001225132925187,0.0001249427345799,52.0,0.0023720772619451,0.000266987051128,38.0,0.0009161819060348,0.0001192291521552,139.0,0.003945490046421,0.0002806668968539,7.0,0.0009900254931564,0.0001732544613023,50.0,0.0019810564626296,0.0002520428069503,13.0,0.0012122202699573,0.0001770658821286,22.0,0.0005786740307209,5.371657669140071e-05,15.0,0.0015733519138702,8.428670967161898e-05,2.0,0.0010179765402679,4.627166092126877e-05,2.0,0.000713511799371,5.285272587933723e-05,30.0,0.0006302972048288,5.909036295270604e-05,1.0,0.0004268761205498,1.2196460587137613e-05,25.0,0.0004721919222237,9.15100624464666e-05,,0.0006094304652404,,17.0,0.0003978703087473,6.148904771550103e-05,145.0,0.0038319706347656,0.0004103661314926,,0.0006861910904948,,192.0,0.0034286643850615,0.0002402567744276,69.0,0.0022764605835065,0.000200607637627,8.0,0.0006307307804504,6.307307804504994e-05,144.0,0.0008915374945429,9.467654809305652e-05,1136.0,0.0014265794523386,0.0001329991184125
30,2020-03-26,367.0,11.0,42.0,660.0,434.0,501.0,308.0,2156.0,43.0,433.0,97.0,256.0,299.0,48.0,30.0,351.0,36.0,141.0,107.0,115.0,1401.0,38.0,2945.0,859.0,87.0,1488.0,13253.0,49.0,0.0005411327220155,7.224932800752573e-05,2.0,0.0006813254877671,0.0001238773614122,8.0,0.000760401202158,0.0001448383242205,36.0,0.0006376953304276,3.478338165968906e-05,81.0,0.001506254077992,0.0002811211528049,39.0,0.0025723175502911,0.000200240288346,16.0,0.0009663836543107,5.020174827588371e-05,202.0,0.0043533656806979,0.0004078756342768,3.0,0.0010642774051431,7.425191198673365e-05,40.0,0.0021826907081898,0.0002016342455602,8.0,0.0013211838897288,0.0001089636197714,19.0,0.0006250656196817,4.639158896075516e-05,19.0,0.0016801150794542,0.000106763165584,4.0,0.0011105198621104,9.254332184253754e-05,3.0,0.00079279088819,7.927908881900585e-05,31.0,0.0006913572465466,6.106004171779624e-05,1.0,0.0004390725811369,1.2196460587137613e-05,12.0,0.000516116752198,4.392482997430397e-05,10.0,0.0006722583482549,6.282788301448183e-05,5.0,0.0004159553227813,1.808501403397089e-05,47.0,0.0039649858635942,0.0001330152288286,13.0,0.0010430104575522,0.0003568193670573,205.0,0.0036851885452577,0.0002565241601962,76.0,0.0024974197206029,0.0002209591370964,7.0,0.0006859197237399,5.5188943289418704e-05,132.0,0.0009783243302949,8.678683575196848e-05,1068.0,0.0015516173559166,0.0001250379035779
31,2020-03-27,407.0,12.0,44.0,718.0,478.0,530.0,370.0,2317.0,47.0,474.0,110.0,320.0,316.0,54.0,37.0,386.0,37.0,157.0,119.0,129.0,1688.0,40.0,3179.0,951.0,94.0,1614.0,14628.0,40.0,0.0006001117652869,5.897904327144957e-05,1.0,0.0007432641684732,6.193868070610096e-05,2.0,0.0007966107832132,3.620958105514719e-05,58.0,0.0006937352231015,5.603989267394348e-05,44.0,0.0016589618647009,0.0001527077867088,29.0,0.0027212141749586,0.0001488966246675,62.0,0.0011609154288798,0.000194531774569,161.0,0.0046784546763345,0.0003250889956365,4.0,0.0011632799544588,9.900254931564488e-05,41.0,0.0023893658098891,0.0002066751016992,13.0,0.0014982497718574,0.0001770658821286,64.0,0.0007813320246021,0.0001562664049204,17.0,0.0017756400170821,9.552493762783485e-05,6.0,0.0012493348448742,0.0001388149827638,7.0,0.0009777754287677,0.0001849845405776,35.0,0.0007602960033248,6.893875677815705e-05,1.0,0.000451269041724,1.2196460587137613e-05,16.0,0.0005746831921638,5.856643996573864e-05,12.0,0.0007476518078723,7.539345961737819e-05,14.0,0.0004665933620764,5.0638039295118495e-05,287.0,0.0047772277928245,0.0008122419292302,2.0,0.0010979057447918,5.489528723959048e-05,234.0,0.0039780014890914,0.0002928129438337,92.0,0.0027648965707723,0.0002674768501693,7.0,0.0007411086670293,5.5188943289418704e-05,126.0,0.0010611663098763,8.284197958142446e-05,1375.0,0.0017125978029388,0.0001609804470222
